ID;nacimiento;ingresos;hijos;antiguedad;ultima_compra;queja;monto;num_desc;num_web;num_cat;num_local;num_vis;respuesta
4394;1965;202628;0;7;43;0;225150;1;5;5;12;2;0
5758;1982;162923;0;12;23;0;178350;1;10;4;13;6;0
6658;1972;149670;1;18;37;0;179100;7;11;2;12;6;1
4603;1960;164238;1;11;50;0;98400;2;5;4;10;4;0
8427;1956;162143;0;26;78;0;231000;1;7;5;10;4;0
10260;1965;112858;1;16;74;0;46650;3;6;1;5;7;0
7143;1955;187013;1;14;14;0;123000;5;4;7;10;2;1
8789;1989;147650;1;12;77;0;41100;3;3;1;7;4;0
6197;1962;68095;2;21;39;0;8550;3;3;0;3;9;0
4554;1965;117523;1;15;89;0;67200;4;3;2;8;4;1
4937;1973;115235;2;7;62;0;6600;1;1;0;3;7;0
1920;1972;100803;2;17;59;0;15300;2;3;0;3;7;0
8749;1984;93088;1;11;68;0;9150;1;1;1;2;4;0
1650;1960;204608;0;21;13;0;246450;1;5;9;12;3;0
10377;1958;116730;1;19;37;0;59550;3;6;1;5;6;0
9206;1968;193455;1;12;36;0;168150;2;5;7;12;1;0
10971;1977;94435;2;28;28;1;70950;4;7;2;3;9;0
6398;1974;45983;1;9;2;0;7500;2;3;0;3;8;0
9212;1962;182070;1;23;17;0;251700;6;6;3;13;7;1
7937;1982;61778;0;9;86;0;8700;1;3;0;3;7;0
839;1975;113758;1;15;54;0;25500;1;3;1;4;5;0
4246;1982;26400;0;13;2;0;55950;0;1;0;1;12;0
158;1945;179010;0;14;3;0;179400;1;8;3;5;4;0
4832;1979;68110;1;10;84;0;15150;2;2;2;2;7;0
5621;1969;121880;2;25;8;0;47400;5;6;1;5;9;1
1945;1962;178585;1;16;4;0;210000;3;7;4;7;4;0
5147;1948;227105;0;17;57;0;213600;1;4;9;13;1;0
2535;1978;220243;1;29;24;0;126600;1;6;5;8;9;0
11039;1975;129870;1;16;51;0;46650;2;5;2;4;5;0
9495;1982;179633;0;20;29;0;172350;1;2;8;6;1;0
9635;1983;89690;0;9;13;0;19350;1;3;1;3;6;0
2173;1952;100123;1;15;23;0;4800;1;1;0;3;6;0
942;1982;99150;1;29;36;0;44850;3;7;1;3;9;0
9386;1962;125318;1;7;88;0;48000;1;5;1;6;6;0
5510;1977;108158;1;26;2;0;66150;3;5;2;6;5;0
873;1949;157113;2;27;3;0;176700;11;3;4;10;8;1
2253;1990;47323;0;23;15;0;12750;1;1;0;4;6;0
5181;1982;60918;1;22;58;0;3600;1;1;0;2;9;0
979;1975;83123;1;23;11;0;16800;2;2;1;3;6;0
10390;1959;67218;1;23;27;0;4500;1;1;0;3;6;0
4698;1983;125375;0;19;32;0;61500;2;5;2;7;5;0
7793;1976;155153;1;16;12;0;120000;3;10;4;7;6;0
1745;1962;214240;0;20;88;0;196950;1;4;6;9;1;0
10590;1956;191355;0;21;91;0;222450;1;4;8;10;2;0
5080;1993;176288;0;15;12;0;188700;1;6;6;4;2;0
8369;1987;45568;1;26;21;0;4200;1;0;1;2;8;0
5232;1965;172848;1;11;23;0;34050;1;4;1;5;4;0
2407;1982;172773;0;26;10;0;233250;1;6;6;7;4;0
3834;1962;174068;1;22;35;0;129150;2;8;2;11;5;0
7912;1978;95340;1;21;69;0;15450;2;3;1;2;8;1
7712;1946;155398;0;8;68;0;95100;1;6;2;10;4;0
1065;1963;201738;0;12;85;0;287700;1;5;8;5;2;0
7275;1971;83290;2;15;34;0;19650;3;2;1;4;6;0
1343;1968;146385;2;28;55;0;87900;6;8;2;6;7;1
1384;1992;43140;1;13;10;0;9300;2;2;1;2;8;0
9967;1974;132585;2;19;30;0;67050;8;6;1;7;8;1
6181;1950;130508;0;29;36;0;140850;1;8;7;11;6;0
10507;1977;149003;1;17;14;0;119550;4;2;2;7;8;1
2674;1958;187885;1;28;79;0;171450;1;6;3;6;3;0
2698;1976;117563;1;14;52;0;62250;3;6;3;5;6;0
3231;1973;94928;1;13;97;0;4500;1;1;0;3;8;0
4096;1968;103338;1;12;24;0;28050;3;4;1;4;7;0
10476;1958;168168;1;8;0;0;37650;1;3;2;5;2;0
5948;1975;143345;1;8;96;0;35550;2;4;1;5;5;0
9140;1960;126308;2;12;89;0;13650;2;2;0;4;6;0
10258;1965;89478;3;20;94;0;5250;2;1;0;3;8;0
5675;1960;126528;1;27;98;0;73950;6;4;5;7;6;1
4743;1969;140605;1;22;72;0;145650;5;8;4;11;6;1
8805;1960;122260;1;25;1;0;55650;4;7;2;4;8;0
1542;1975;140608;3;12;26;0;59400;6;4;2;8;5;1
6770;1985;53388;1;17;5;0;10200;2;2;1;2;6;0
8773;1971;143550;1;18;22;0;48300;3;5;1;6;7;0
10475;1970;;1;21;39;0;47550;2;4;2;6;5;0
10420;1955;115975;1;8;56;0;33300;1;4;2;3;7;0
7514;1956;135855;2;18;74;0;26550;4;3;1;4;6;0
2902;1958;;2;28;87;0;6750;1;1;0;3;5;0
4345;1964;;2;12;49;0;3150;1;1;0;2;7;0
793;1973;52238;1;27;24;0;6750;1;2;0;3;9;0
10909;1948;230860;0;12;9;0;284850;0;5;10;5;1;0
3769;1972;;1;10;17;0;6300;1;1;0;3;7;0
8702;1976;67268;2;17;10;0;3300;2;1;0;3;7;0
4791;1980;112410;2;25;35;0;6150;1;1;0;3;8;0
2963;1979;188768;0;8;56;0;216000;1;8;6;6;3;0
8216;1972;134403;2;15;7;0;48750;6;4;4;3;5;0
8140;1973;56705;1;15;51;0;14250;3;2;1;4;4;0
10146;1972;97218;1;10;17;0;6300;1;1;0;3;7;0
5289;1975;104145;2;26;30;0;10800;2;1;1;2;4;0
2587;1972;74478;1;8;21;0;3000;2;2;0;3;5;0
4405;1956;159788;2;17;2;0;118350;2;6;3;12;5;0
8663;1974;99990;2;7;85;0;2250;1;1;0;2;6;0
2589;1972;66898;1;11;65;0;8850;2;2;1;3;6;0
3421;1968;159603;1;21;64;0;136200;1;9;3;9;6;0
10490;1969;127598;2;25;11;0;62550;2;6;2;4;7;0
4094;1961;151360;2;29;92;0;43350;4;5;1;5;6;1
9958;1972;164213;1;9;54;0;115350;1;9;2;9;5;0
2534;1953;94290;1;8;4;0;28200;2;4;1;3;7;0
4188;1957;92160;1;29;53;0;53100;3;5;2;4;8;0
6613;1970;111278;1;27;39;0;109050;6;8;4;8;8;1
10827;1967;92368;2;29;49;0;21900;4;3;0;4;9;0
5491;1951;118380;1;21;70;0;47850;4;6;1;5;7;1
8402;1953;167718;1;13;40;0;119100;2;7;5;8;4;0
8783;1950;142613;1;28;40;0;68100;3;4;2;9;3;0
10010;1953;92393;2;28;43;0;22800;4;3;2;2;9;0
618;1977;173473;1;27;17;0;119550;1;7;2;12;4;0
9121;1972;200335;1;20;40;0;253500;2;5;3;6;6;0
361;1969;107855;2;11;84;0;3000;1;1;0;2;7;0
4310;1944;201473;0;11;25;0;214200;1;5;10;5;1;0
2678;1990;86030;1;23;62;0;31350;3;5;0;3;9;0
6376;1979;143843;1;19;83;0;81750;4;4;3;8;4;1
524;1966;56585;0;24;47;0;14400;1;2;1;2;8;0
10341;1948;128288;0;10;45;0;33300;1;2;2;5;2;0
5654;1972;90065;3;10;34;0;9150;2;2;0;3;6;0
4098;1973;61598;2;11;3;0;6600;3;2;0;4;6;0
5824;1972;86445;3;9;1;0;1200;1;1;0;2;6;0
7000;1972;164260;0;15;18;0;122550;1;2;10;10;1;0
2561;1966;159525;1;26;45;0;205650;4;4;3;12;8;1
5229;1969;135330;1;11;81;0;6300;1;1;0;3;7;0
4086;1959;46725;0;24;77;0;9000;1;1;1;2;8;0
2428;1970;70410;1;20;23;0;11700;3;2;0;4;7;0
8254;1974;86490;1;21;48;0;3450;1;1;0;2;8;0
2836;1972;108173;1;16;61;0;2850;1;1;0;2;8;0
8418;1958;96853;2;9;60;0;9150;2;2;0;3;7;0
1362;1972;79768;0;22;75;0;67350;1;6;1;6;7;0
7152;1983;67750;1;21;64;0;5550;1;1;0;3;7;0
10033;1973;77908;1;11;54;0;5700;1;1;0;3;6;0
9349;1985;231333;0;13;84;0;169650;1;6;5;11;2;0
274;1973;87133;2;12;75;0;5100;2;2;0;3;6;0
3388;1967;177110;2;14;16;0;44100;5;6;1;5;7;1
922;1979;77715;2;20;79;0;7200;2;1;1;2;8;0
8588;1961;151360;2;29;92;0;43350;4;5;1;5;6;1
2518;1986;51228;0;24;16;0;4500;1;0;1;2;7;0
574;1964;106308;0;8;96;0;18750;1;1;1;4;2;0
3220;1983;99805;1;23;30;0;23400;2;3;0;4;8;0
5967;1952;83505;2;18;60;0;10500;3;2;1;3;8;0
1183;1949;91020;2;16;11;0;3300;1;1;0;2;6;0
6856;1979;54113;1;28;75;0;9750;3;3;0;3;9;0
4530;1948;196068;0;27;36;0;289500;3;3;7;10;3;0
1553;1946;206643;0;15;71;0;342450;1;7;5;10;4;0
4682;1958;129690;0;15;88;0;46500;1;2;2;8;1;0
8204;1971;195103;0;25;93;0;197850;1;4;4;9;2;0
5221;1957;132130;1;25;93;0;131850;4;10;7;5;8;1
1232;1982;175095;0;14;54;0;186600;1;4;4;8;2;0
1927;1973;173503;1;9;41;0;103500;4;4;4;5;2;1
5788;1972;115133;1;23;46;0;31350;3;3;2;4;5;0
6652;1965;193358;0;7;28;0;170100;1;3;4;9;1;0
6246;1953;184730;0;14;40;0;226050;1;3;11;8;1;0
5975;1967;100760;1;15;82;0;8550;1;2;0;3;7;0
6875;1965;81818;0;29;38;0;79350;2;7;3;5;8;0
4399;1969;171738;0;6;3;0;163650;1;4;4;7;2;0
4042;1971;108250;1;27;87;0;27000;3;4;0;4;8;0
2157;1972;65725;2;24;49;0;11550;4;2;0;4;6;0
10133;1970;234475;0;11;16;0;352350;0;6;7;12;2;0
2525;1974;96025;0;28;65;0;80100;2;5;2;9;6;0
8233;1950;162165;1;11;9;0;83400;4;7;3;7;5;1
9483;1959;144893;1;17;24;1;95550;7;4;6;8;3;0
2945;1955;115038;2;9;25;0;6900;1;1;0;3;7;0
10403;1978;41328;1;7;43;0;6600;3;3;0;3;7;0
5074;1986;70180;1;18;10;0;7050;1;1;0;3;7;0
10524;1963;123690;1;19;29;0;119250;4;2;11;5;2;1
4690;1953;126813;1;23;45;0;87900;4;8;1;8;8;1
7521;1952;209610;0;20;57;0;236100;1;4;4;11;1;0
7196;1950;102863;2;11;20;0;1950;1;0;0;3;3;0
4406;1970;168548;1;24;29;0;220650;4;9;4;8;5;1
9672;1970;57905;2;13;82;0;9750;3;1;1;3;6;0
4864;1977;85950;1;20;68;0;26250;4;4;1;3;8;0
4706;1966;86760;1;20;65;0;6000;1;1;0;3;5;0
4070;1969;237178;2;28;99;0;161700;1;8;5;4;7;0
25;1958;162870;1;26;9;0;167250;2;6;6;7;4;0
3697;1954;99745;1;23;20;0;20100;2;3;0;4;7;0
217;1956;162143;0;26;78;0;231000;1;7;5;10;4;0
4220;1970;149730;1;14;26;0;13050;1;2;1;3;3;0
5286;1987;102550;0;14;68;0;32550;1;3;2;4;3;0
9559;1961;142680;1;11;79;0;155100;2;7;5;13;5;0
2849;1979;151185;1;21;25;0;177000;7;10;2;12;7;1
7787;1960;157018;1;28;83;0;122850;3;5;3;12;5;0
3102;1981;48535;1;15;32;0;4800;1;1;0;3;8;0
5868;1980;47768;1;17;49;0;6900;2;1;0;3;7;0
8370;1976;188710;1;29;50;0;173850;2;7;3;6;4;0
9988;1976;175948;1;22;84;0;129000;3;6;3;13;4;0
2939;1970;198548;0;6;96;0;244650;1;4;6;4;2;0
5529;1946;160035;3;7;56;0;66600;7;8;2;5;7;1
9743;1955;192495;1;24;85;0;286500;2;11;8;8;6;0
5763;1972;124635;1;14;63;0;57000;5;6;2;5;6;1
3478;1971;151463;2;19;17;0;110400;9;7;4;9;5;1
7494;1950;107183;2;24;11;0;40350;4;6;1;4;8;0
1763;1988;219198;0;17;62;0;378600;1;7;11;10;4;0
7250;1978;144668;1;15;48;0;91800;7;7;2;9;6;1
2005;1990;89413;1;13;86;0;11250;2;2;0;4;6;0
10770;1959;163730;0;11;73;0;156750;2;4;7;13;2;0
6885;1977;82380;1;13;36;0;8250;1;2;0;3;7;0
2072;1969;133435;1;29;34;0;159600;6;4;2;9;9;1
9463;1959;179265;1;26;16;0;216450;4;9;5;7;5;1
6318;1988;171218;0;24;48;0;204900;1;9;7;13;4;0
4093;1975;133133;2;23;61;0;65400;7;4;3;5;5;1
5751;1973;77908;1;11;54;0;5700;1;1;0;3;6;0
3340;1977;105035;1;29;56;0;65400;6;7;1;6;8;1
3594;1973;135270;2;26;74;0;112050;11;8;2;9;8;1
3584;1955;124168;0;29;35;0;209400;2;5;10;5;8;0
3643;1974;158015;0;10;65;0;139200;1;4;3;6;2;0
851;1972;142840;2;18;48;0;96300;9;5;2;10;6;1
7706;1975;116930;1;26;88;0;157200;6;11;8;5;8;1
3967;1971;197328;0;14;19;0;141450;1;2;8;13;1;0
10128;1958;134943;1;19;21;0;136050;5;5;5;12;5;1
486;1988;210548;0;11;27;0;179700;1;3;4;10;1;0
9;1975;115245;2;29;86;0;18000;4;3;2;2;8;0
9451;1965;183845;1;26;92;0;248700;3;10;4;9;7;0
9264;1986;198823;0;8;1;0;245700;1;4;8;9;2;0
3865;1977;52453;0;20;14;0;10950;1;3;1;2;8;0
2853;1980;129415;1;10;74;0;41250;2;4;2;4;5;0
1490;1962;139398;1;25;84;0;128100;5;10;3;8;8;1
6310;1978;82598;1;16;4;0;11700;1;2;0;4;5;0
10380;1972;94468;1;16;50;0;15900;1;3;0;3;8;0
3887;1970;68105;1;26;2;0;15900;2;2;0;3;9;0
4278;1983;217970;0;19;73;0;288450;1;10;2;6;3;0
8643;1971;174825;0;19;21;0;249300;1;4;5;12;3;0
1998;1976;94243;1;11;82;0;12600;1;2;1;3;6;0
10795;1973;93503;1;8;14;0;7200;2;2;0;3;7;0
11110;1973;28755;1;21;56;0;750;0;0;0;0;11;0
2408;1976;146493;2;26;20;0;109950;10;7;4;9;7;1
202;1948;205080;0;9;54;0;185100;0;4;6;7;1;0
7998;1958;70218;2;25;77;0;16800;3;2;2;2;7;0
830;1987;185010;0;10;5;0;248700;1;4;6;4;3;0
3536;1960;49350;1;22;65;0;8250;2;1;1;3;5;0
6050;1975;142590;1;25;33;0;226950;4;6;3;13;9;1
125;1958;132708;2;20;65;0;40650;6;5;1;5;7;1
3463;1975;173208;1;7;41;0;135600;4;7;3;13;5;1
2804;1975;115245;2;29;86;0;18000;4;3;2;2;8;0
3745;1988;58328;1;28;92;0;15450;2;3;0;3;8;0
9771;1988;58328;1;27;97;0;40350;6;5;1;5;9;0
451;1989;23138;1;13;91;0;3300;1;1;1;2;8;0
10530;1959;169465;0;13;0;0;173400;1;3;6;6;1;0
1079;1971;179923;1;27;59;0;162900;3;3;4;9;8;0
8920;1967;148088;1;24;4;0;169200;3;11;2;12;7;0
6678;1989;79820;1;9;5;0;10800;2;3;0;4;7;0
3852;1961;187203;2;22;48;0;144600;4;9;2;12;5;1
528;1978;164548;0;25;99;0;207450;1;5;4;10;3;0
73;1953;128528;3;19;81;0;2700;1;0;0;3;5;0
5589;1964;129958;1;28;95;0;118950;3;9;2;10;7;0
10212;1986;105965;1;24;43;0;15000;1;3;0;3;8;0
6365;1987;75975;0;16;5;0;12000;1;2;0;3;6;0
5636;1963;77458;0;26;50;0;25050;1;4;0;3;8;0
591;1957;165083;1;24;76;0;101550;2;8;3;7;7;0
2217;1975;93210;2;21;46;0;3450;1;0;0;3;6;0
2544;1951;143825;1;15;68;0;13800;1;1;1;4;1;0
7725;1965;192000;0;10;33;0;96150;1;4;4;7;1;0
8091;1956;159858;1;28;50;0;165900;1;6;4;6;5;0
7321;1962;190203;0;7;85;0;154950;1;4;5;4;2;0
5462;1974;168613;1;29;63;0;176100;5;9;6;12;6;1
7791;1967;92635;2;16;89;0;3750;2;1;0;3;7;0
955;1962;117938;2;26;81;0;36000;7;4;2;4;8;0
4037;1976;79648;1;19;77;0;3000;1;1;0;2;7;0
6642;1961;68038;3;24;50;0;15300;4;2;1;4;6;0
2793;1976;175448;1;18;10;0;155100;3;7;3;13;5;0
5424;1983;99805;1;23;30;0;23400;2;3;0;4;8;0
879;1976;124203;2;14;66;0;68700;6;7;1;7;7;1
9530;1988;61613;1;26;16;0;2550;1;1;0;2;8;0
4828;1954;199663;1;7;12;0;118800;1;5;10;5;1;0
10699;1985;110805;1;7;30;0;13800;2;3;0;3;8;0
1497;1952;119895;1;24;8;0;61050;2;6;3;5;5;0
7476;1964;159930;1;25;93;0;190350;4;5;4;10;4;1
4390;1954;188288;1;9;14;0;126150;2;5;4;12;2;0
10478;1950;138793;2;28;53;0;94950;5;11;1;6;9;1
1081;1957;188208;3;21;26;0;152850;11;6;3;5;4;1
4261;1946;207000;0;26;23;0;197250;1;7;6;12;3;0
9916;1954;97495;2;26;92;1;8100;3;2;0;3;8;0
5350;1991;226595;0;11;29;0;378750;1;3;4;10;1;0
8135;1986;67903;1;14;41;0;7800;1;1;0;3;7;0
8685;1977;105035;1;29;56;0;65400;6;7;1;6;8;1
4967;1960;95503;1;21;19;0;40200;4;5;1;5;8;0
2130;1982;113008;2;9;4;0;22050;1;3;1;3;6;0
9298;1947;203935;0;8;89;0;269700;1;4;5;8;1;0
8175;1992;87338;0;19;71;0;20550;1;2;1;4;7;0
6257;1976;151205;1;24;81;0;76050;1;7;2;7;7;0
3790;1956;86583;3;11;31;0;2250;1;1;0;2;6;0
9952;1947;195233;0;13;53;0;165750;1;4;7;5;1;0
3503;1950;206150;0;13;78;0;146100;1;5;3;6;1;0
5223;1966;114758;1;8;80;0;9900;2;2;1;3;4;0
4608;1987;203403;0;10;18;0;116700;1;3;10;13;1;0
1626;1973;89650;2;8;37;0;7350;2;1;1;2;5;0
4764;1952;101105;2;29;52;0;25350;4;3;1;4;7;0
2471;1965;153705;0;6;39;0;44850;1;3;2;6;2;0
5892;1980;87420;1;21;11;0;33150;7;3;2;5;7;0
2612;1987;189485;0;12;33;0;252300;1;7;5;12;3;0
4971;1962;78743;1;25;22;0;23250;2;3;1;4;8;0
5185;1955;185670;0;23;83;0;133800;1;4;3;5;2;0
10069;1988;34310;1;28;43;0;8700;1;2;0;2;9;0
2262;1965;112858;1;16;74;0;46650;3;6;1;5;7;0
1131;1967;131423;1;9;54;0;14250;1;2;0;4;3;0
1041;1973;121080;1;27;3;0;63600;5;7;1;6;8;1
24;1960;42860;2;11;96;0;7050;5;3;0;4;7;0
3409;1984;90270;1;15;68;0;50850;3;7;1;4;9;0
7022;1971;191113;1;27;2;0;211500;1;2;5;13;6;0
7943;1975;91658;1;8;40;0;5250;1;1;1;3;2;0
5272;1965;134608;1;18;64;0;84300;4;8;5;3;7;0
5453;1956;225565;0;28;26;0;352800;1;4;7;12;2;0
2565;1955;176595;0;19;69;0;200100;1;4;5;10;3;0
800;1960;111280;2;16;57;0;4800;2;1;0;3;4;0
11092;1961;67790;2;10;78;0;6150;2;2;0;3;7;0
5062;1963;135180;2;17;71;0;5850;1;2;0;2;8;0
8969;1977;179638;1;24;59;0;171150;4;5;5;11;3;1
4656;1990;128125;1;21;28;0;106500;5;10;5;4;9;0
4480;1973;151080;1;10;61;0;60150;5;7;2;5;6;1
9971;1964;163815;1;9;22;0;75900;1;4;4;8;2;0
6729;1988;171638;0;29;95;0;230700;1;4;5;11;3;0
1773;1978;30983;0;25;38;0;8550;1;2;0;3;9;0
9242;1990;161273;0;17;19;0;258300;1;6;3;9;4;0
1764;1975;84888;1;17;92;0;40500;4;5;1;5;8;0
6215;1977;78383;2;12;24;0;4650;2;1;1;2;8;0
10099;1984;138585;1;15;21;0;132300;3;5;3;13;4;0
5423;1983;70898;1;14;35;0;2400;1;1;0;2;7;0
940;1987;142750;1;8;9;0;46650;2;3;2;7;3;0
3011;1965;172848;1;11;23;0;34050;1;4;1;5;4;0
3298;1956;132433;1;26;92;0;172800;7;9;6;9;8;1
8286;1965;129293;1;17;55;0;18300;1;3;0;4;7;0
9668;1971;46983;1;24;14;0;11550;3;2;0;4;8;0
5120;1982;166660;0;28;78;0;193350;1;5;7;6;3;0
6097;1959;126660;2;24;64;0;84150;9;8;1;6;9;1
7019;1963;136035;2;24;49;0;31650;4;3;1;5;4;1
7408;1952;136373;1;10;8;0;34950;2;5;1;4;7;0
8041;1971;117778;1;28;35;0;163800;6;3;2;10;9;1
252;1963;102508;0;22;11;0;90150;1;6;2;8;6;0
9986;1982;48610;1;10;8;0;8100;3;4;1;2;7;0
3276;1976;90753;1;14;53;0;11700;1;3;0;3;7;0
3859;1947;182648;1;16;36;0;164250;1;9;3;13;4;0
3570;1969;106828;1;15;64;0;36600;3;4;1;5;5;0
3783;1959;132135;2;9;43;0;17400;2;2;1;4;5;0
10207;1978;56938;1;19;40;0;2250;1;1;0;2;8;0
10906;1948;116703;2;15;52;0;63750;2;4;6;4;5;0
3427;1955;149553;1;21;11;0;110100;6;11;2;7;8;1
5209;1954;125005;1;19;21;0;95700;2;8;2;7;7;0
10711;1945;174388;0;15;23;0;134100;1;3;6;12;1;0
10785;1969;110195;2;7;17;0;6150;2;2;0;3;5;0
2814;1976;76400;1;18;6;0;4650;1;1;0;3;7;1
6866;1969;89810;2;9;56;0;5100;1;1;0;3;5;0
1665;1964;160350;2;15;71;0;262500;5;2;5;6;5;1
6575;1981;140965;2;27;51;0;91800;8;9;1;7;9;1
3829;1979;61485;1;13;94;0;4350;1;1;0;3;5;0
3091;1981;189435;1;8;27;0;123450;1;7;5;8;4;0
10141;1960;98070;0;20;1;0;3000;1;0;0;3;4;0
5177;1974;146235;1;13;56;0;59400;2;6;2;6;6;0
7005;1981;146710;0;7;71;0;121950;1;5;3;12;2;0
6409;1967;142840;0;20;18;0;176850;1;7;5;7;6;0
7485;1950;141378;2;8;48;0;20700;3;2;1;4;4;0
8079;1982;56120;1;10;86;0;8250;3;2;1;3;3;0
8395;1961;205035;0;29;48;0;226650;1;3;6;12;6;0
10352;1963;85533;2;28;2;0;17550;3;3;1;2;9;0
4931;1977;392865;0;20;13;0;259500;0;0;12;0;1;0
13;1947;63395;1;18;57;0;4800;2;1;0;3;6;0
1834;1978;88860;1;10;77;0;10050;1;2;0;3;7;0
2285;1954;91585;1;19;0;0;50250;3;5;2;5;7;0
2295;1954;156675;1;11;57;0;123750;1;5;3;13;3;0
1378;1972;125835;1;18;24;0;104100;6;7;4;6;6;1
2781;1981;180165;0;6;55;0;268800;1;4;6;6;2;0
1165;1958;126823;2;20;62;0;74400;9;6;2;7;6;1
1404;1968;87290;2;20;89;0;34650;4;5;1;3;9;0
6457;1976;162230;1;7;77;0;135300;2;6;4;12;4;0
2639;1966;109005;2;12;45;0;10200;3;3;1;2;6;0
8299;1989;84990;0;16;46;0;10650;1;1;1;3;4;0
6437;1985;103683;1;19;80;0;11400;1;2;0;3;7;0
6912;1967;158115;2;17;60;0;115800;1;6;3;12;4;0
7327;1959;91830;2;12;71;0;7050;3;1;1;4;2;0
5299;1970;172710;1;14;43;0;237900;2;7;3;13;8;0
4127;1967;194415;1;23;97;0;229350;2;11;10;11;6;0
8143;1985;94823;0;17;49;0;39750;2;4;2;5;7;0
1964;1951;216525;0;16;66;0;240450;1;5;6;6;2;0
3690;1986;200353;0;24;20;0;313650;1;7;4;10;6;0
3433;1955;181588;0;19;54;0;147150;1;6;8;6;3;0
3389;1970;172540;1;26;61;0;229950;4;8;9;13;5;1
4712;1991;50483;0;25;18;0;12300;1;1;1;4;4;0
1170;1975;68933;1;22;45;0;36600;4;5;1;4;8;0
6347;1979;39655;1;18;26;0;5400;1;1;0;3;8;0
4065;1976;123860;1;23;0;0;60600;2;5;1;8;7;0
8230;1980;83070;1;11;28;0;10650;1;2;0;3;7;0
1215;1978;176100;0;15;49;0;235800;1;5;10;7;3;0
5939;1971;95580;2;12;84;0;18300;4;3;1;3;5;0
2156;1955;56385;2;26;38;0;6150;4;2;0;4;5;0
7788;1983;58840;1;7;53;0;1500;1;0;0;3;3;0
10323;1952;123533;1;14;88;0;45600;2;4;2;5;5;0
7947;1969;105578;2;9;99;0;5550;1;1;0;3;5;0
1891;1980;196973;0;29;12;0;263100;1;4;6;5;2;0
2570;1968;141335;1;18;35;0;122250;4;10;4;7;8;1
9256;1971;145875;1;24;5;0;150150;4;8;3;12;6;1
295;1989;203043;0;18;77;0;173550;1;3;7;11;1;0
7397;1951;122725;1;18;45;0;103200;3;7;2;9;7;0
6349;1987;154468;0;18;71;0;197850;1;8;4;6;5;0
10790;1985;45423;1;23;40;0;3150;1;1;0;2;8;0
10398;1981;60840;1;29;82;0;4650;1;1;0;2;7;0
2431;1990;45555;0;24;70;0;10050;1;2;0;3;8;0
550;1952;155838;1;20;87;0;106200;2;3;3;13;2;0
1890;1971;105083;2;28;95;0;3750;1;1;0;2;7;0
10742;1983;216450;0;22;72;0;111900;0;4;2;5;1;1
10356;1957;103593;2;28;5;0;4800;1;1;0;3;7;0
4676;1951;184263;2;10;86;0;254250;2;9;6;8;5;0
8852;1976;152660;1;28;80;0;162000;5;8;4;11;6;1
3565;1955;96130;2;9;62;0;10800;3;3;0;3;7;0
5294;1989;45895;1;14;49;0;8550;3;3;0;4;7;0
1958;1973;137530;1;10;85;0;99000;6;8;2;9;5;1
7349;1973;24305;1;27;7;0;15450;4;3;1;3;8;0
8799;1984;95438;1;15;6;0;22950;3;3;1;4;7;0
1351;1956;146640;1;28;25;0;183000;4;7;8;13;6;1
1045;1965;130293;1;29;55;0;41850;2;5;2;4;7;0
7732;1978;162033;1;12;81;0;111750;1;7;2;10;5;0
8070;1973;135555;1;10;98;0;39600;1;3;3;5;3;0
477;1986;208780;0;7;31;0;323550;1;4;7;10;1;0
7832;1959;193800;1;16;30;0;228900;1;8;7;7;4;0
2202;1978;102885;1;21;98;0;10350;1;1;0;4;5;0
7396;1966;200995;0;26;92;0;239550;1;5;8;12;3;0
4055;1992;46865;1;7;41;0;9600;2;3;0;3;6;0
10340;1984;87990;1;26;68;0;74550;6;6;1;5;8;0
10091;1956;150575;1;20;78;0;160050;2;6;3;6;5;0
7629;1977;55270;2;8;46;0;4650;2;2;0;3;7;0
10640;1974;110980;2;16;71;0;31650;5;4;1;4;7;0
3498;1976;138560;1;26;6;0;131550;4;7;5;9;6;1
6742;1979;44220;1;24;82;1;1650;1;1;0;2;8;0
1172;1983;231228;0;20;71;0;305100;1;7;5;12;3;0
569;1991;225683;0;13;32;0;298650;1;5;6;7;2;0
4686;1962;206428;0;9;28;0;252900;0;6;5;13;2;0
1381;1982;96283;1;11;20;0;48600;5;6;1;5;8;0
2634;1979;41633;1;9;10;0;10350;3;2;1;3;6;0
10905;1955;106465;2;26;7;0;37800;5;4;1;6;8;1
1744;1965;58823;1;24;67;0;8100;1;1;1;2;6;0
1000;1961;187203;2;22;48;0;144600;4;9;2;12;5;1
3828;1951;177768;1;23;61;0;199050;2;7;6;13;4;0
8605;1964;117275;2;9;36;0;10200;2;2;0;3;6;0
10304;1959;46725;0;24;77;0;9000;1;1;1;2;8;0
4351;1955;93110;2;20;90;0;8250;1;1;1;2;7;0
10129;1966;206068;0;10;35;0;218400;1;3;5;12;1;0
2499;1958;188355;1;20;38;0;84450;1;5;2;10;4;0
10092;1954;175110;1;23;46;0;225600;4;7;10;5;5;1
7500;1967;197865;2;8;33;0;84600;2;8;1;8;6;0
5796;1963;193593;0;13;70;0;168750;1;4;5;13;1;0
10556;1959;137460;1;7;51;0;53700;4;6;1;6;7;1
1064;1971;106008;1;13;18;0;6300;1;1;0;3;8;0
48;1964;139403;1;8;97;0;27600;2;4;1;3;6;0
7610;1983;93230;1;21;32;0;69000;5;6;3;5;8;0
263;1945;113940;0;7;9;0;21750;1;3;1;3;8;0
